video_id,view_count,video_size,video_length
QxtyIuBQJq0,19560,127676006,530
tKqDCkpAZbI,71834,144858597,526
liD8RxPSOfo,271354,254389867,864
fOrgrSw_2PM,356876,122453650,836
H5adsum2jSY,207718,35540424,226
QJntbYytPz8,1356396,11785285,90
3Z-8JGip9to,137003,21480817,165
1IeBbaih_rU,45427,1827061066,860
Un7choIyl_g,7774627,277375058,188
b7mqAdEC62E,46190,4283060,36
Vxh8-YBOCrY,9902565,37597770,160
gOYNjvUsi2w,39809,419634730,2675
xgB_aSOhp_o,188119,231215658,920
0_yeIkmGYQ4,576715,1490072147,8131
9_Rjcltig1U,50100,42390983,353
k8Qm6lyQmm0,134951,143918415,668
j001lQ0UmB8,56176,1705568478,3300
4MBb1iFrt-g,2211976,373852066,1728
F_NfeQ3m4dQ,1085997,320147384,1350
0YWZak57p1I,423493,298063704,1557
IUcZBivznH8,1163088,341149250,1605
SmkhZ7lZqdU,3647609,974103349,1762
gg3C3b9Izhk,383823,148567670,842
_M1iYucJqLw,191667,324040394,960
7gO078bYuDU,412857,240277431,647
xWBgfVDn9y8,107649,227390567,1332
Sz9X4szYUo4,95801,170234953,624
JCU6mnjwMwA,99852,30453176,198
mO73b-K-T30,53185,213910439,831
SitFyzBD7YE,359017,135477732,938
UEBtRPyHHdA,2343056,502821741,2274
r_AUCcxsrqE,374099,99200529,701
UF7hTMMeRv0,3990061,63677248,296
EaZJPPaCLdk,296364,2054824328,1430
3VZlTCLPVEY,3335921,138831454,540
OJ2d0NqeIC4,459829,49676275,271
0kvKmajj5vo,221333,381397240,1112
Xp8klNDcJAU,455144,29682054,141
LxqJYgD5Fvg,101651,876936193,3033
qh_feqFqvlI,331899,215062497,1509
M2VySOpmp0A,154845,356569627,1307
OPD7uW6AXCA,47610,544838951,3800
ozolNHMAuUY,175087,66646993,695
em1M_bjWPqE,583829,857770291,7022
jp0TM1mFfBA,358831,96756111,610
1DiGjAeDO60,238416,1078525934,1136
F4a_95mZSm0,62857,67908877,450
yFCyDd_PioA,819877,40768793,259
oOonm8T2h9E,61760,584824545,823
jxk6rx-8oKU,196022,144062989,531
P-YgGHkSKoY,89865,33037407,367
cAg7o0l9pBU,290162,139274747,740
kLDSzV7fi-E,174401,510610782,675
kqVL2R6Ay8U,288533,236856582,730
UD3EIRYg8HM,167493,266360756,636
6DC8YwYxrHY,230098,1408368106,7353
hKrOAghM9Is,88589,27158222,262
nna53WQr-Ug,210711,188231476,991
FHCWZEyaU2s,449819,97381814,980
UHea8UaN_xw,46028,422929005,2167
EVCj_xfSz9M,153712,211083972,633
diYb_DUawd8,190924,85367279,394
UysZ0VeeBuo,166492,708305860,2661
4v7fZDWZWVo,351310,638020066,1571
p_XllLotDrI,125634,123984125,708
xJMqbdWpCK8,212758,160299188,601
oZ6FBDIDTTI,330532,93257744,388
zEqeDfSWnFE,139962,159215474,606
HF-ROnlFyag,123989,7900438964,18935
XmJbqEOfXBI,46459,45148869,225
2L_8yxwg_Qg,210905,197092446,1263
NPridB-SRbY,34225,67137537,601
wSypE2XJJX4,77949,673453254,4266
pYwMQQ_uJWw,187472,2013739505,666
a7UxhsxxUJs,146084,2894670518,9035
ZtehpI9i3AQ,178310,180649966,761
gZQO3UQVTKg,145323,97048398,394
h1vzhTVWbpE,101758,74727388,402
_ver2OpkrzE,580682,131081091,766
KTsemYgLIBk,1736528,268823522,211
_l-kSMiG4T0,494770,400915705,1778
vLaFsJ-Q0-w,119788,131637206,929
C2k7xXbTwm8,89304,1579192986,682
oVa-s-YN4uU,26945,223720678,912
a-G5f9oH0RU,464618,486274151,990
abbj1yZpB8c,154930,102485114,729
ddIHp6ONVg8,754095,32124397,158
zh1hGTrdRtY,67340,818317918,1729
RjudvwBy4aA,61688,90228051,193
r-SyZbxIq7M,311721,799659420,5357
qdMv_u0yqLQ,58912,628420748,1226
N298Ii21uns,52689,112743038,728
QsUkieXyTbA,83765,372533398,904
a7LQtNEMfbU,27944,102620963,672
n7pM23glarA,43251,105089906,931
Uw9TonH2lFQ,43171,1107241309,6589
oolNmhz-IL4,135008,742846921,2880
GPuRp_jKSy0,76047,513096468,1848
3m_yjG_1Lhg,665344,317836015,824
knhHcN4bUbs,39642,45987121,276
pTpNZ6OpTms,84338,34674044,208
98hTVhbduzU,315903,420043403,2076
Q3VryEGhasM,57613,419491040,2641
ey0Uw-iDC9M,304179,17193556,107
ji_ri2YbgVc,408418,187781932,110
F9Aw1L_q_Lg,32347,945421434,1732
jNy8kHWnDFo,65488,302773438,919
eu8zjKQi2Qo,1017242,191976327,239
Sv2WXJkFwgg,54191,473239367,2642
WKIGgg8Mmds,948469,1479371802,6933
HO7CRp44s10,47372947,192173258,231
HMXbnF1zuAc,195947,684199343,818
Lh15UpucwH8,46203,518804835,2920
v0kh-AqbBZ0,295517,1501640846,2681
tN2XNdMlwpg,41447,387559938,2476
Wr8wiWK45ZY,184411,197107380,1448
TiYD0uR1hsQ,122182,37079813,27
0I-CoigAYG4,164416,208271523,610
6WcneKlS5-A,80046,288573583,1375
tcu0DgSo3ME,450452,1013292422,6892
5G9fUh9bqJE,971948,145076012,746
z1gxHexN5DI,2533175,182581624,245
tnCjZqpAe5s,219471,268847392,801
ne0rviwtMWU,412401,246638615,1227
ewjUjtHfcM8,634389,103384357,182
Y--pQj4gdyU,231843,272199944,988
_0412lzBBus,1059436,192550724,954
8OM_bIXiQrw,155576,2140583506,1016
PG4XqNcVM_w,187001,47142918,155
MpJTZpO046c,168486,73780438,404
wUFoRdjRNDY,33476,5515196,170
zGGxmMYwwsI,212253,1221815118,2425
Fc-fa6cAe2c,5990602,268185241,207
RX_3l039jlQ,108598,2006520731,7613
x0mrXayLz3I,821765,531760198,5475
fRe4-3pn5kc,86624,1563682940,1210
IARtQGAiZcw,1668116,587880451,1690
nfobtliHw3A,273158,552917037,1533
NX5G26ZU8Lk,425823,40270581,340
6QiY7WpNS64,51568,50312118,233
gzKLlCsEfzY,251368,2770931930,1913
eDaw-UWUJMQ,68760,23632529,303
1T_DNg_GMS0,205463,247186185,1075
U6sBD-tu6fo,60278,55201063,786
CG01el9yIQY,157206,178944273,927
4gF0Y9NJ2aI,190563,372331876,1565
kCVXyCpnBbM,175915,223343352,1996
PJxZ-twlyn4,80395,66748885,275
07lvoSypIOY,38915,101093340,911
jUjcTK2y4Sc,199852,212292060,192
xSm8xslgmUU,45589,231730223,5475
5wZzMyf6wLM,2012448,34884734,174
J2QTephObxQ,27685,100439540,494
YsJywPvkqbw,54962,677757506,6874
GD742NYUvBs,327085,102833282,428
yIfhex4-3Yk,20713,101600868,609
wbEGNHXYqQ4,895011,438281969,1255
DRVJHpzDHNc,333611,290268759,2179
BxJ1vsWjTlM,289785,1426131423,6688
HnfHMC02Mj4,3719133,141191686,391
0DF-EhlxnQ4,315819,102271623,327
ZQ7_En2xEm4,4300661,34641360,115
SQRG8CNjWSI,43258,44719447,194
5PhhxrQFscQ,49107,19746176,71
MkU_s5GarA4,296093,155269525,589
1j4ERh0nDkE,238857,115929961,473
hAjq3QtZQEA,34440,133494324,1447
IBzYrStnFtM,106464,197662782,894
Nhg7F0cRFq8,37502,187346313,1525
mzbKHD6zJ74,93541,114705158,630
nQ6wLuYvGd4,5061039,37333351,232
-4Yl8FYeWHc,58303,240005847,1166
3iIMGA0aUZE,1092749,51618153,184
8Uch9fILlyU,35093,965699806,2011
XqOy336ffJE,96042,43032278,139
j5snPMS2cVs,85890,202815507,876
OFwu6a33ofA,52484,58711369,305
wV7MI2w087k,859473,31278751,97
_zPEMYKfJ60,31096,237752916,875
XVjDr88nnrQ,340319,2170858477,7115
w5BrA4Zz4HY,127044,166394142,503
PpCEDjGSbQU,82198,47612366,160
7ZJkGHPMq94,695464,80325141,500
efvx5m3QrUk,89170,733595089,689
4vL50cTYt5Y,409984,1881605248,6219
6NBIJ8A82MA,36429,1316723412,808
Ty-AJLr1uW4,32366,438517084,960
TY0sVFuGPGg,122278,177660209,2404
2HugBNQJOTc,39148,322764376,1526
sBAavXmynRA,1145368,36299111,181
eQT9wu6xdfM,40991,307313452,1933
c6e9b02BXpQ,53570,347236139,1022
N3MZ_TrAPlQ,143298,341904252,2961
G-A_-rU7r3k,117223,377409276,1075
vz1dZr5X_WI,1154289,55055169,191
96DNVhPZx6A,158150,594956735,2559
D8fvOhWIrPc,433775,103898521,631
EBCVZ6tJNrU,743894,112037531,915
fWzmBcyIMkQ,326795,94573143,498
m45RuM628so,320714,1347662788,9533
95-5n8pimbc,24844,58505594,229
HQTAzo8t0-s,58792,835031226,2039
5gBE2JJ-_Kg,111401,729626849,831
X90x7qr8ktY,40308,423879451,2548
ovwykdvLbKw,132158,116130190,372
Tp3OsyXeUj0,132111,357748242,1101
cVFK5qmzAK0,1712825,7839499,65
CY4kqlq77Ig,166758,343978646,1680
hty5XSvoK0Q,372454,3618115824,3039
XKe-ccZQBYM,222191,90285390,612
UQfZegSzPl8,248961,718605747,565
JNe9KwJdeE4,689274,179419487,2387
bbo38lk8p1A,713114,147557985,992
xoTMFa6O-xs,511648,50785420,483
0orBJ42oJX0,830180,393621117,2158
uv6KZYDIDlw,83839,65767650,689
JUSyFMieTdk,135587,405152429,1059
iYOdrzsCrAA,83449,6093124007,5323
3gOFdus01Sw,1149297,306490209,2203
rSBauAd29bk,33373,319028670,2041
jTBQhXj-xcw,87584,628384968,4639
9z_yRuCRQus,161637,48309213,79
Ly8IHIiN234,480701,60583786,424
9OrS_EVTP7o,69999,380293641,4495
VgVzTgjKZ7k,2170066,2000888,21
iS0JeizZgtg,233614,232174782,619
xE1aqZwqgGo,683037,947031874,8457
j9bu3IMFHQQ,116651,39836134,109
QYC6ndtUiFk,333161,339414343,1901
-_6R7Rswb_c,139272,1945434300,10751
SBUtaalD3JA,50946,299219021,1650
jTW6LgzzmQA,61427,14883139,164
io2PKv4XqrQ,136735,554148094,2501
oijzFWlYSCw,224240,28593012,142
KKxWfiI_n0c,1832406,28537758,131
Qu89sazW8q0,301257,26747794,129
qY6guUvQkE0,40100,2669793543,1210
tEt8fk9GSgs,184570,19408380,236
IlpYUd4CoYw,1265442,931399353,2269
glTDHB8HvrQ,219231,72197725,156
mZLYqSgLnwk,160567,9596937,62
bGMhSuGJ_gw,487812,174939944,536
hS2x1zl4rn0,9044214,205270328,1622
GDJgau0ScIM,116277,320154578,1203
xP6ml06wODo,188752,276025988,1606
0tPx_iFAiBI,402907,340456713,792
GVIfMl9jqsU,56476,19782336,105
h1NL6q_4eV8,198873,48213172,420
77hSigs0no8,35571,175356235,859
K-Jmd22-ukM,93081,534866823,3056
cKhKCIcXheU,44526,234363719,682
YHfpIAjT9JU,76830,29670884,279
dtIi8Z0WIjM,48554,1521630713,1158
1gPO5QHxtGA,286380,107808674,297
6h1F6BKQGHc,157377,1765520770,42897
AM_HQZsc1pA,163359,174664813,2876
JcbmpgLlfV0,760340,279560912,1252
HlmRDVY_ous,82659,69742250,481
GeRDg8zKRw0,198818,2001455,54
Zo64bpJy0oA,150122,3064324492,18845
_IHnRnwjSi4,277807,82928013,284
crrvpL2LWiY,104891,51659656,647
f58tx8A1fr4,59160,575722957,1097
po2wliGDG7M,25534,690671712,2133
MDUq9bjLELU,254975,39472215,325
9dgDkfm1O6o,1327326,10395870,57
GAWWaoM4aQk,218470,316893973,200
mawLhLXm2p0,209127,3249169774,1500
I0ARC0RuNOo,60890,273759650,1215
Fr5ry5OWGS0,800449,46826490,229
EbZq7v0AZgk,819869,290097471,1834
wn_M1pItosI,20939,270481373,745
0wA_9f3oPnQ,175485,147092240,756
uaz6KNu8jUI,54153,32436585,98
JT-8MX_tCS0,58527,209574446,822
nEtPR8fSrsE,57801,36240409,171
tKY0kFFNmLw,56874,384707778,1525
mw9ykGRTBkw,504045,264815704,1377
amKkR5nxmAo,33585,1596005135,1814
nPaQ6gEKurE,688499,602659567,1829
QrM053Tcs4A,54429,34449385,600
bL2XOdyTu5M,93498,10237730,207
vieb-ky3zl8,222864,171923422,815
P-pf2rrttyo,432322,1038607227,1403
h75OnVRBXk8,34608,18199513,120
Bw4eaIBkofw,176495,101095406,602
1odZxd2-4PM,22041,650712995,3120
IwnO0VD0p_k,572232,18983476,97
wBcUwA_mQo4,220976,612944049,1856
TAxdLY0T5Ps,60748,273501293,1241
_jzfqvkSzuw,98213,934834824,1954
0QsnM4hdiD8,79448,83611269,637
DZfcGzDQWxY,478843,146143307,870
PIe6-pPRkB4,27918,314774418,1241
nGzhuxNJXa0,294612,1018566782,2793
7d2WaBRYXkA,348372,41216437,771
anQHW68ESNc,576963,1890761342,977
V6yjiTk1GLY,41626,2138639792,42900
O_GPSO3IJe8,82384,32837043,133
rSIA-VGV0iw,25185,365602125,1186
S3Ni5ynYpAs,47607,416318745,2896
1KzGtB3cjWg,409882,72882713,387
GCymlYc9Pgc,758812,61727412,300
GzHQwORibrM,321893,474791750,1337
zlIoJ4xbpDw,239232,187647653,603
nQiV0ZleCOc,810769,76467069,433
y_Q-cZzmn-E,28757,60318224,259
AmlmzpnL4Ns,148948,249242970,1473
eq9T6iUmNY4,60515,17798438,99
OE7p04TFOk4,443582,421137126,3386
lRCbU-IXny4,3885621,589039518,3450
91yZNamfN1I,1056232,6316887501,8683
totVypeINYI,295247,614694208,3542
WNMvnQQr9XM,1100158,473562178,1396
CiJd4IiRg-4,1240386,192587631,779
ceoeRYBqQPA,321290,185088941,938
z67l553nnSI,635190,665610216,4884
M3RiLafKEQI,980261,753194657,604
mt5NGI3Gvjs,248797,363030392,2114
I9tOceFkyZM,392223,79027624,328
HwMhPDvZ4mI,1220306,78850346,187
sNjhifovSVQ,189141,20156859,147
amaO3xMYGME,299351,292414750,1371
K3CjLs8CiIs,63917,9157553,37
wBsog5jqCKM,77033,137305217,452
QhDAy32WShM,358928,29905532,169
MuKxlk2CXi0,350666,55080711,282
a3ASCMsx_xo,318732,2045613648,1115
zl2xNwX2ZjU,242828,187570975,2194
v5Ug_bCnFv0,574280,402800920,1354
oQD4h8FEHcE,319044,1300330136,1475
R2OuMDymkbc,151932,2085953595,2041
9LiH_pjbeH4,97190,846890656,1036
JCPo9FYCjMo,149016,655681873,1743
UL_Do9zOdps,90153,637933478,897
-xD4qomp4MQ,30559,1062025032,2890
JctKIZ6TKjg,128314,250603318,1236
QlbgvHkuLdc,49518,173397720,235
S-MbaW0OtMY,125228,541030962,3354
MWCCgxBVa6w,54929,42856966,733
1oj09T6ut1o,68331,223425493,421
UXibwvE9Yww,2170317,1105711028,2470
1xPr69fxDVc,470808,571211958,2521
O_Cgv-7JGg4,74597,282769684,213
O0QQWL133Ls,249194,467291648,1863
6oGAPzYHjDo,144936,504215771,2008
3QBKtijv2sk,82696,378259310,2142
F1bZk3ZyYiY,48659,60383840,234
MvHQt-nSl1c,203787,71549460,441
sBruBsSU0HM,310854,87588572,374
ac8WYQvxNlQ,57175,330102196,1075
W21NowGwgmI,125988,344055316,1176
uQ1b_8K_kBo,889935,78765062,542
D6-bMvLeWrU,23410,85452055,403
Z1gbR75JGMM,131890,114705259,512
xxi-Drl48QQ,511079,845843285,3741
R45IPAKC8SY,273121,280203842,952
XjjVtWp9vOw,156115,11663860,100
cXjWmYscVxY,56308,64456816,190
SjUF3Wn3flM,60258,52106497,298
4OsNP5wABlo,31803,465703929,2167
KMik5JcP6fQ,38875,252599768,1569
VVlBklNw_zg,84398,44247197,502
6xI4IQ2gHqY,22548,2412714345,10470
w7INDaO-b3E,28134,914750064,1673
-qUN1ITiwe4,72515,95664739,927
uqTC__kQHWM,154998,94122136,610
b1LiMBtyuDo,107445,77519621,349
kqWlN6T5Opw,136461,6682911344,21095
tviRmCyZ7MM,113795,67340976,644
9P-io6o5JgE,1366597,70082494,397
BuMb-Dk41bA,28056,434299783,818
piM9EDtrKqo,48375,57162778,278
RFYOZryg0CI,44527,148460298,488
JevVCZc0KLY,161289,72410598,717
W69ow97hqbI,158959,320985487,247
UBy19XGCgpE,390772,183831136,492
0v7RSx4-OoY,93765,460316631,827
E22heicLd0E,63151,106789592,688
hvn8pnFxPeY,266073,291989812,1112
9tf6GdSAI04,119162,241140917,145
pSLGg1psqpA,25886,144283132,354
uXHk7Mm1xew,24045,1185460693,1870
XHUKyqx6Dfk,39761,41027465,214
gxbaCF19QeQ,97294,1007416196,1040
Fnn7FT62fxI,66507,170706645,906
QS90YWJxLV4,66022,224142332,602
fJQhQE7dUNM,198629,1558306372,3045
qV5O-SLTXDE,305136,100207395,692
u1p0WbtcM0Y,549665,217756858,1336
2qQonr7PCE0,29806,449668789,960
osMndCyqxbE,218125,34860886,229
BHAqsb5iR90,293843,54803625,459
mZ7ZkM74IL0,28488,130980232,818
oC7ZP_4arS8,75720,50595911,617
YTNti7B0x90,30804,709015405,2088
jlBxbSxx5pQ,1413451,1054095812,8101
B_dYugUbiXg,295061,211575871,894
nmsdCsShV8o,103482,1121103041,625
fbQxW9rEWU4,134185,1193767,9
Xp2XJ7KWuBs,302069,199678526,1330
Xm45tkECi8U,388434,185916862,612
vRNEZwAifxY,418897,507140957,1278
kJqtkYCi9WE,35971,213054828,2301
sr6SFgolOMw,297717,198756801,628
47afVCFKa0o,203380,753881028,1941
Z3h93SlvDQ0,29048,537611797,1796
qXkQdzMU69g,93561,4006259,34
Kjyrj-qicjQ,36616,268951535,1551
Gtbo8XlzKlc,45455,240824771,518
zut151vzn9s,188589,703957253,1350
cD0mH0QxoUY,84044,86216042,650
Cwb_8x7RIn8,188930,525291388,1199
vuKfOCBSaXo,53449,44346755,590
pxHMwUiiIbU,62396,142244753,780
zaYvPBUoRfk,129326,240392492,601
Hn9mDBnsVWg,1104915,561542584,536
w4luyoKRNPg,77865,80295549,334
lbHnm45g_S0,76494,368973180,1085
rvl5ZEp_8vE,61078,119315365,616
E3vNWEs-y4I,240308,239279795,923
O__Lo2FQJKo,4547902,17491956,100
0YHMFi7z3Vc,417864,133038998,275
PrS6VPWKvKY,496810,199528493,1359
JW0D07Q1JYo,341587,152598343,123
4qQOMTpbNLU,682146,1816581171,2294
G-fqNoddsbU,39190,110385714,422
qMaO4OsYXU4,3001076,240724973,1652
rs5mk-MsNE0,267882,123162585,487
4YkIq8vQ-vg,711291,2395792723,1939
d4li3Bk95Co,422157,39933096,219
_uaOWK3yENg,283762,191895578,864
MB-ysq9yz6w,134334,9393410,110
ppPxgPgIpsc,473189,227894321,158
KtAMrPioZq0,95145,302311573,2112
s8fbfUm7eHE,476163,330272691,2445
ygYQ-H-hl2k,77305,533573713,1013
H9Y6MzerFuo,47535,37495177,122
hj5brcTviJo,55587,539814501,1564
ioWJClmSPgQ,344892,461304053,1087
ze-SaTd7RXQ,321055,1118445330,5570
HAsKl1bIWpA,433797,117533217,502
n7Zt_7gJfnI,95213,53284149,297
qC9Kig_SPfY,1636941,6649610954,5490
KOlW-oRowso,57142,157096427,937
jyIGqbbZhoc,25114,520549963,2523
7g8LUzBcJNA,164148,72798192,308
1YO5MGG3SnU,301430,153542822,883
DzmBnuXmyzM,175890,986403690,1158
9o3rfOWXvK4,60668,147996996,171
ZIV-lNDZlC4,73273,107493354,676
H99VXJbGvwE,165694,125300851,483
t0tGUJ59nl4,186253,45284391,260
XXYs-k5tRp8,298988,170158525,834
fAQIBjZqA04,67450,172605318,1063
yoBIQkL4r0s,232931,30027080,260
JaP2lfDQjYE,423547,51495640,613
j4Qo1pxhsbM,72448,22777527,157
f0i4o4R9lPM,42365,28092727,149
-3J-f81zJe8,32204,434429468,952
JFReUVCUI-M,70255,119758565,601
ENvrPEoB5dU,28376,51526912,748
6XstwJRKci8,29033,1911018,39
GJil2x8Wffw,1684335,1261856781,8081
0ShXcJxabRw,154665,187817561,616
Auzs95InJzo,388836,22025716,162
OfhelL_G04s,48136,2353060,18
vhy3SdQTc8A,58663,111504883,654
xclQ66OYGWo,68946,33305971,586
FWzb9eq45qw,169029,112826326,699
VmgMibtOT3U,364406,17483948,118
ZYO0rvHwOs8,76823,98044553,638
QBhFmH_GuUA,461182,199424594,650
L_GoGpjGYS4,87311,528572037,2163
3CLmt28miCY,500959,44562415,600
K-7JupR1LoI,42845,253992085,1261
VOn-Xk8g4e4,439525,113227517,942
0qnsHh3lGkI,50564,401331012,2671
W4kiZ-MhWM8,439694,800883551,772
2ihHaHajLfI,445790,160766334,881
1nc8Ca15lwY,28811,393230445,2463
J5eYZf5fiio,221799,417732979,2398
Yy28uXsDnZE,2765325,89328133,658
fNpPLXi1wa4,92530,366288240,1637
OI7JllYraow,49984,51699775,223
zMOWAB-T5e0,443980,140355811,573
90mLqAAK8dQ,1550864,47017320,402
Tj97V46-Irs,1906759,8048767,76
bSJu3-TDhQQ,174177,58568510,262
pHJ64faQFMA,82236,3422637,57
ft-MVaYVOpE,114750,475464712,5626
j1RjqonnU7M,363797,26174656,133
jHnKEvDVjIQ,435268,645397352,1704
EEKSsBFivhA,158042,523571141,1144
g5D4WkLgX9Y,41187,818037727,1677
vAE0B94aMfQ,369456,267837602,847
FNqrNuYQW40,47742,1035300336,2627
9Yfw2vvlxpY,40815,1522196250,3355
vr679w4TmAA,194994,222777697,899
YW7JVCiDgJk,6225458,53143506,198
h6pF_wX5LHw,152794,314883074,869
BJjh-rEFNME,1690811,29391035,30
ezfXNqHqyyo,128264,470872525,1260
oh8FKrPUCto,135441,1241492730,2239
iJC-ztkFx9E,2061754,1814137472,1779
cQzEf8xFcmM,2150410,221408799,1222
KEbt_6paWSE,3062025,1134061985,5959
Jm33LuYxy5o,1823917,640625295,3416
oGmkVuRsRbc,1206913,317044521,1265
VOI6F0PonF4,316829,288861874,866
Q0h9t_kvEG0,55134,133108472,443
svzWhLGFbw4,127330,221419544,611
qxn_TtSYpJM,5731337,417059157,1129
Lbx03cdAqv0,844360,1374537012,7695
lCA7otRJ9jw,1675118,162144066,2522
XzDgBuQbo08,246431,319042100,856
NRFax8XAYs0,278154,88626076,1902
nAmMz7BrSSU,104415,27545786,147
KJM_xcHx6uQ,25838,271985282,133
THAQQ_anaVQ,264026,56335244,432
AV8fNnGn_q0,127516,18353208,362
MBVMyBhCvco,445961,186389558,883
_X-wmamXE8w,112977,774387910,8399
_qLn6GPMvfc,225648,2772102921,2500
C1hCkrrGHa8,217891,211303695,2392
JbymO0vwUm0,92323,282382834,203
Y8Vb1Bk1Xj8,182401,131297501,899
G2bx3FzgJ6o,1941721,53288976,207
LXdDSMJoJ-0,129006,633055838,1009
fBkpNwtf7AA,63960,214877786,1629
1quKcEmijco,61099,1135058081,5487
wyT6G1AKTuE,48868,87151796,196
zkyop2jy8ak,104299,6040574,152
arIxgyOrSLc,736505,222838142,801
4TrZWysVMd4,200804,146873360,918
nu6WED1IObw,39525,517371228,5500
Ulv1dBuE5kg,37684,1003885194,4894
sJdxtls_WFc,152083,32732052,164
CuG0zVsLJo4,269935,386410545,2382
xTapWUaIlik,53155,54691059,241
sBDsTKv8StM,135257,6674981,216
kpln6W4TMyA,24993,280750750,886
Q6x1K9TjXJM,610729,1101650472,8537
K9ffuiqVkAA,73478,149737094,925
aqtSOksH-NE,6736237,66476631,155
n6rVNzQA_IY,45786,27136887,483
Fty0paHPwy4,168289,560692244,1873
OgZR8B5LJoQ,38359,1789773579,1168
8eIwrzQDhu0,50109,674661237,481
9kIan03C144,225384,99036705,463
qNaogdZePDs,151878,93447744,1115
jK4XUm0ZYBA,36089,594515042,431
Soly0ne467M,1874921,53284470,214
afkYP_Nuh64,1303333,338750931,190
pmJtucxre9M,124452,152664836,588
o8PIS8gCfxc,413636,44930439,376
Dw6_vSr77a4,385137,91682008,599
WA1vwJdIXxc,94239,58471719,512
MtnjOzAlg1w,430682,441964139,3591
rsYMKZoSHzw,212402,605317228,1465
hVaCP2XHY1A,24526,446463057,3057
f_sCpRM87so,439014,248245958,1198
Erlrkj3UIpY,85787,287837510,1071
XTbqJVaTycs,832366,12887662,69
Uhrnq4kk2nE,32723,446154933,3199
Ttzh6tsT_kU,861843,578311714,3090
3liGRtNkfp8,22706,51077404,550
bQwqef9sLKs,125102,422492315,1478
QpxA_ZxGX_M,182721,431314253,374
W9SLRrVVSzE,37677,104084822,844
lawebNdhTM8,77123,874700961,3934
ai_hbMGgZt0,177580,138251228,781
HZeKAKAkFfM,92022,47305526,346
FFSCNeHq_mc,148419,595224122,1110
O-dK40XcFVQ,40559,59314344,251
hgvMWu3VtMc,47924,254851150,1068
V6uBK_k5e6U,238750,373128432,1473
JNXFl0x5wt8,105018,25708151,192
QasQyOG02Es,154497,309666821,1506
N3-3tnDA154,166408,952088188,2967
hx0LMd83fug,18991,215563577,662
GfGGPNus8QY,77795,44813945,249
VuXOCjwPxck,55254,346744812,1554
xb-LVcggBes,35808,108592578,547
3jHaBaay7BE,31799,87421411,611
39Kwm3Xt824,180055,79855114,973
t4PF8FqvjAw,798205,123283935,876
sqP4u2A_Xm0,72935,89952026,274
fdKi33Phsrc,122929,115196214,361
XImMnlhHMW0,203219,331463811,1801
MIqT33jLc98,84459,365927206,1387
aSyeRbY4pWc,81744,224033557,1764
lw4_-tEEoQ4,617008,357366402,1355
SZ9sdRPiZFc,106868,129410030,672
REEJyB9Z9g0,37576,1516080168,3494
yLiTw1LUqfo,95980,175769532,1205
Z1IsXoZ1omY,190157,11738879,117
BoHld2olsZ8,144273,625108835,4276
S2YW_wHT20U,2206495,42063681,180
mYlOqa_Gj0E,52805,1258543165,2578
oq3n9RECjYk,44974,108432364,1308
qhLoTzDSV78,194874,213415564,1359
gENO66DUgaQ,416000,15062969,135
295e_JPor54,1372278,44015566,229
_mow1cUWBog,250886,179288029,604
CcczuW_NuNc,37693,102746422,392
S4jbPxR7vR0,46511,405798791,2748
LQzHcHbOFOw,385380,175869657,806
Am6wJH92-mQ,925710,34452865,192
TFD1ltyhrVg,23306,420531274,803
SzKNTi9cLQ8,63265,94464415,693
Su89wWmcm4k,784654,396655423,197
fTOUObvib5c,53463,517125351,1719
OYj9aDMSa1E,43966,370272563,2333
I6nBH8fSaUE,29419,408815761,3544
bSeaD1ObkzM,272996,181218410,1031
Th01yVgc980,159477,1633558193,1629
_Knrl6RonIo,140859,627958615,1167
31mi-OpSfIg,218748,399250949,2284
IU7_UmnwN34,176935,3239178675,2045
xtx6kdiivmk,167821,213592349,920
XB6A1ggVnSE,1091404,10142310,60
d51UZY6kGtM,4562136,554948415,1534
SMCHE4TIhLU,394284,564557418,438
7jKUsAwN0sA,2182875,129617409,623
Y_XIad6yVwI,717199,17393553,144
KsgOSiQcjp8,673314,253502341,1185
pgzQ_q8g8h4,7250652,692330184,1310
D4ih8cIxH_g,227196,50757337,401
Sx1xk4WRrdI,125098,220704413,640
-WzyKXSztyw,1034129,350549465,1116
jtp10mCjFOk,50805,19767878,130
hrgTLpuc1Xg,236653,375900593,1600
JFepXZAEfBQ,92301,567520601,1025
iuRF15-ZEQM,648279,295019080,956
zlezcgiv0QE,416004,818588689,833
Xhb3Wo098Zo,318258,1073726228,4241
FVsuInSMdJw,233149,902317722,5502
04jwQQF4__g,85769,413508575,1079
QWVEfs4lLq8,127428,116957605,481
9t6_VMdR6Tg,404234,253874081,1465
Iegu7N7B13E,170268,1303673593,1714
7_Sbf1oNUIA,294905,124599788,673
lWgAtxEYg2k,249930,996845781,503
lii_2GfAYp0,107878,191142668,1087
bag1R7UiI-c,143486,468290179,2095
RGXrpTgijSI,171796,50105818,327
Q4bKQ6R1wTM,304699,280908949,2762
dtnA5VonHG4,30394,233116614,690
kZXjsKi-m3A,93761,817322459,3965
nEB_4bXs1f4,106809,118015923,571
vMLk_T0PPbk,5747214,42958976,233
3tagf0N_zrc,171345,651092500,1474
vaYexfBPmZs,110689,154431828,1259
7-efTNxo_R0,76010,1703418262,11096
wxTo5P7EBUY,323599,195386706,1076
